"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Cote d'Ivoire","CIV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","125105306.753683","173748889.036578","166140901.801898","178997244.674234","227712352.751042","277073943.660535","293880244.254277","311787445.086583","358694218.521461","368517384.94218","423656620.710839","450325312.821742","536449174.614209","833598036.60294","1178207134.71735","1424552666.21841","1689889740.76221","2276134374.1465","2957600540.46892","3443467897.94736","4190182122.64696","3565652190.48951","2975901592.57446","2442621512.28396","2175043870.0219","2260591209.82587","2764108286.92205","2987988909.17113","2860181708.66905","2835035989.03226","2926929958.26122","2831550803.96828","3135722395.25365","2861522066.82662","2436641848.493","3788785442.56578","3935331284.34155","4136989192.85472","4410458617.1277","4225089820.66077","3628438193.79943","3676789145.45416","4000564141.54501","5108743061.55726","6324073681.46878","7521516467.06218","7601360209.34418","8587383895.56715","9728422151.32335","9692737802.85451","10781657537.0954","9476194623.85622","11987610452.0211","12070076938.6516","9093842826.22616","8560554803.7889","7346491228.07018","",
"Cameroon","CMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","197515591.287928","201177195.891905","210907991.385219","259406643.900142","263432919.050755","286172800.971748","335126959.858674","373274385.802691","422044770.774085","514251588.034095","703141264.863076","841897802.935491","936044260.079025","1240159146.07977","1641291151.47465","1828861014.3161","2169800854.34915","2117131907.17679","2163148272.08762","2418063345.72026","2572868199.66408","2413598418.22108","2537512534.91331","1994132705.91881","1979526250.04955","1930731927.4123","1820379196.90693","2087299308.22505","1942661109.58702","2008477429.44955","1698592173.58325","2436723533.60713","2704330298.11835","2384496409.5953","2275345529.55784","2515403938.72661","2933604778.46662","3189636262.85208","3741046546.60364","4222751576.23312","4731960093.89004","5092288035.28696","6621856552.55069","8694602319.3562","6860732723.50341","7046206466.28049","9095711686.00584","8809596983.19639","9716644401.26306","10527164426.6456","8535825966.5449","7543172006.74536","",
"Congo, Dem. Rep.","COD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","652284207.342959","289758089.430897","281268062.064469","1968501486.10549","1074945427.1387","1101284817.03048","1723357603.29257","554017279.087766","598269492.432386","716055517.536617","888895812.238048","1037045741.66568","974051877.410114","1249501264.15777","1826347548.98305","1544910371.52663","1895866239.52983","2428488039.30233","1413875669.41919","1513091347.48761","2353845419.19766","2149230265.57657","1904761876.76755","1903154418.18291","2052227172.00933","1844401508.95747","1945438642.2591","2211277027.81268","2465392972.54253","2240912518.61804","2730558340.22877","2192456296.38129","1438083977.24094","975386929.971031","1157755221.24746","1338976146.01145","1749529627.1036","913626093.648502","2044259390.06407","826448700","2971014492.75362","971000000","1190984744.49209","2684033000.70499","2739841246.91439","2818901558.95237","3620492743.85259","7640835070.66669","8854222094.34241","","9940710711.75236","11839563674.5013","10839711771.8472","12545437685.9658","14402496704.5025","14042962486.3254","10884803446.5468","",
"Congo, Rep.","COG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","112771915.271979","126893746.656243","104827975.349275","99632771.9788827","104822271.033057","105279938.164818","112749007.963916","132519860.666789","143800836.297565","150792096.447042","158825947.028728","169598347.400901","212675136.212769","235094360.714161","348144058.951486","489004627.500922","502196073.576161","499430790.208005","536657899.663874","582921406.187773","1025655319.91326","1516938860.52317","1480190945.866","1085638605.62284","1000785739.72861","1210204368.32451","992475139.673491","887412825.477534","894415286.604588","832266748.941019","532937076.036089","764320168.228212","482474332.934168","601401870.704329","1313209354.49453","1345946346.09665","1523134196.79925","1397383585.0186","1415791995.21654","1391257442.99691","1404291176.41658","1489688467.93177","1628973919.50108","2658587663.66776","2363288839.08831","3317745075.95815","5073251096.54973","4493098515.69105","5574031839.28372","4816476039.22435","6568061912.82858","8343154975.53225","8251795056.521","9306801068.73937","9960023462.07134","8242700348.88862","6222524410.2864","",
"Colombia","COL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","594894694.800301","627934716.41791","605929809.308526","597285655.555555","755727700","602333333.333333","822044444.444444","656344999.207263","845798780.974361","920648666.123995","1138569279.23141","1304349957.10695","1280485852.91791","1484831408.00197","1918524079.3962","1843020014.55016","2132872142.96008","2583332950.81878","3197339800.486","3760432261.68848","5203232620.46224","5615791810.12017","5913946559.14415","5123165384.3959","4770997072.92881","4370687816.25123","4190788877.63254","4698963510.48837","5434977200.50553","5463099784.42975","5969019819.41624","5735723971.09233","7765034453.60976","10468179980.2382","17091698826.0504","19392751883.9628","20252680331.731","22137740205.7201","20576289396.4486","15343463758.285","16732945249.8395","18181380994.4608","17791627420.1362","18880942909.5885","22352723852.1062","27531480121.4151","33390235133.755","41049095461.4098","49437130104.8201","42670565558.2372","50988385236.9646","66857508326.0478","74069955353.6322","76517617046.2581","80870482886.981","68136439872.2744","58541217125.7853","",
"Comoros","COM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","64152503.9545092","56236157.2610368","57656114.1314685","59866771.8286855","59695206.8071394","57312128.0543615","67420729.2457761","83484733.5076897","86665680.2498743","78080131.5086632","92877278.361875","94305478.9980309","111402185.805562","99396030.9393764","87769225.0794191","103347846.214216","95381327.2168065","91253602.8222688","80249279.7069467","75484879.4195263","57301990.2337623","64978813.3126899","69491721.9106809","101201994.491862","119511233.581465","138381749.503857","155667548.432074","191350716.079525","255325613.413682","253617286.275848","274155699.702254","306255239.194823","321496769.222934","370280818.135742","390568029.192199","267487309.152604","269754409.380056","",
"Cabo Verde","CPV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","95271002.5413878","98597331.9478301","111363376.237063","107746729.477805","102579340.440798","109057018.47723","143832346.163012","154640326.885234","157247386.131058","166385998.119985","211201277.14322","205936309.657181","238072377.899968","230719808.024668","229787766.665446","294133735.833344","277548294.92139","287190631.141467","308372216.222824","355408993.062936","326304704.517028","351069967.1665","425645500.974672","548644421.358607","642983643.29179","647010928.123622","805264991.06378","1002327713.8553","1128862232.90847","975047361.017184","1028011940.9471","1199639656.67901","1048423623.48554","1015184714.49223","1127609220.59968","","","",
"Costa Rica","CRI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","132853201.568405","124535586.354658","126238793.401603","140434038.585886","156012781.76268","198550928.301887","199652830.188679","221222641.509434","254671698.113208","276015109.433962","344588679.245283","405445380.180507","459457422.758101","569085860.865379","805624186.633039","755869299.883314","842240361.726954","1116359428.23804","1269463197.19953","1500945145.85764","1778891481.91365","1264049997.01332","1099078496.63296","1227008385.61159","1333638391.56395","1377608679.20792","1476531123.65591","1795154557.90983","1914528767.64745","2340810917.27284","2686102521.30216","2737000735.11394","3495370105.34079","4150829595.48208","4416262645.10555","4821923954.79597","5143782196.33142","5803238177.12812","6578730899.33512","6411945533.46402","6545131899.15312","6445457475.59826","6828718248.0129","7367380192.75915","8011993538.41011","9172016299.32353","10561774083.33","12333165317.3122","14660109209.6599","10800050161.0011","13061023690.2021","15465817010.9729","16718693002.3076","17055281116.7128","17596280345.4915","17478906710.0813","18329828591.6165","",
"Caribbean small states","CSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","4051474906.92754","4560304911.27435","5643736282.22154","7167898717.73026","7688372746.40016","8440544139.04721","8015086135.44402","7356590472.88588","6991983708.23405","6793045184.34317","7023660863.95473","7624891763.06112","8412329611.36414","8569293703.24895","8740443922.60426","8480204560.98357","8973888787.45639","9522788592.42898","11375180877.6681","12081494361.8672","14174592735.2075","14902590893.9233","14723005337.6273","16466003007.8732","16503743670.5352","16423299940.2205","17348235567.4398","19513573404.5483","23072389801.4696","26531495741.833","29240604354.1195","34811248521.4764","26152362001.2955","26647277616.6616","33817160393.1973","35877560886.0401","35615068469.7186","35356755314.057","33164566800.6424","","",
"Cuba","CUB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","2515236800","3055095900","3594369359.91605","4412339083.23281","5038233170.73171","5756838292.68293","6093814738.12424","6276949156.62651","7878465454.54545","8645207123.28767","8817697500","8905963975.90361","9251183529.41176","9765161117.57858","10603443141.7188","10307791680.3144","10606362970.9623","11073229683.327","11837456728.2322","12096964757.1447","11708950531.9149","7067591647.33179","4025942837.83784","3516494864.86486","4135300810.81081","4840440188.94421","4330900000","4523000000","4697400000","4916000000","5179600000","5109300000","4434700000","4895200000","5841100000","7822600000","9744000000","10332600000","14806100000","9594000000","11400000000","15079000000","14888000000","15602000000","13865000000","12591200000","","",
"Curacao","CUW","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","277745397.74629","360768050.085833","497972959.235539","606584939.289295","821765628.742515","1358664013.267","1321842817.29428","1387106288.53268","1382085650.72303","1528712761.71486","1429846928.98273","1496618983.05085","1862396345.91961","2289354454.20326","2732346863.90533","3192962740.07682","3294451136.36364","4191531290.74316","3158397055.35925","3570773571.42857","6645407503.23415","6993350062.73526","6771493728.6203","6855316742.08145","6823408845.73894","6877097078.22809","6725045537.34062","7114519230.76923","8198414496.03624","9933250000","10515856236.7865","11501693639.443","13968792773.0632","17498754943.6063","14028341205.8905","14692715231.7881","15321100917.4312","13754079403.8289","13686006372.8093","14017380920.7908","12606410114.2287","13248119469.0265","",
"Czech Republic","CZE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12438352860.2462","9795911520.84676","13437954138.6629","15843237073.3715","18274206326.2116","25999660889.2238","28922056201.4647","27567148075.9403","28245170563.6717","28114159425.153","30849917736.5237","33952260639.3467","38008100529.65","47928497997.0931","67359862722.6671","81541235693.3557","97081245906.2826","121037070617.975","143935577593.327","113004091695.956","130581493068.737","153814580576.498","147999131656.238","148900262724.242","158318631819.824","140216921591.544","140732272000.382","",
